weather_key,temperature,dew_point,humidity,wind_speed,wind_direction_degrees,wind_direction,visibility,pressure,weather_condition,fog,rain,snow,hail,thunder,tornado,weather_date,weather_time
2016/01/07 03:51:00,72.0,55.9,57.0,4.6,0,Variable,10.0,30.01,Clear,No,No,No,No,No,No,2016/01/07,03:51:00
2016/01/07 04:51:00,71.1,57.0,61.0,3.5,0,Variable,10.0,30.01,Clear,No,No,No,No,No,No,2016/01/07,04:51:00
2016/01/07 05:51:00,71.1,60.1,68.0,0.0,0,North,9.0,30.01,Clear,No,No,No,No,No,No,2016/01/07,05:51:00
2016/01/07 06:51:00,73.0,63.0,71.0,0.0,0,North,9.0,30.01,Clear,No,No,No,No,No,No,2016/01/07,06:51:00
2016/01/07 07:51:00,73.0,64.9,76.0,0.0,0,North,8.0,30.01,Overcast,No,No,No,No,No,No,2016/01/07,07:51:00
2016/01/07 08:51:00,75.0,66.0,73.0,5.8,170,South,8.0,30.0,Scattered Clouds,No,No,No,No,No,No,2016/01/07,08:51:00
2016/01/07 09:51:00,77.0,66.9,71.0,4.6,0,Variable,8.0,29.99,Mostly Cloudy,No,No,No,No,No,No,2016/01/07,09:51:00
2016/01/07 10:51:00,77.0,66.9,71.0,6.9,0,Variable,8.0,29.97,Mostly Cloudy,No,No,No,No,No,No,2016/01/07,10:51:00
2016/01/07 11:51:00,77.0,68.0,74.0,6.9,180,South,8.0,29.97,Overcast,No,No,No,No,No,No,2016/01/07,11:51:00
2016/01/07 12:36:00,78.1,68.0,71.0,5.8,0,Variable,9.0,29.98,Scattered Clouds,No,No,No,No,No,No,2016/01/07,12:36:00
2016/01/07 12:51:00,78.1,68.0,71.0,6.9,160,SSE,9.0,29.95,Partly Cloudy,No,No,No,No,No,No,2016/01/07,12:51:00
2016/01/07 13:08:00,78.1,68.0,71.0,9.2,180,South,9.0,29.98,Mostly Cloudy,No,No,No,No,No,No,2016/01/07,13:08:00
2016/01/07 13:51:00,77.0,69.1,76.0,6.9,150,SSE,8.0,29.94,Overcast,No,No,No,No,No,No,2016/01/07,13:51:00
2016/01/07 14:21:00,77.0,69.1,76.0,5.8,0,Variable,8.0,29.96,Overcast,No,No,No,No,No,No,2016/01/07,14:21:00
2016/01/07 14:51:00,78.1,70.0,76.0,,0,North,8.0,29.9,Mostly Cloudy,No,No,No,No,No,No,2016/01/07,14:51:00
2016/01/07 15:51:00,75.0,70.0,84.0,,0,North,4.0,29.89,Light Rain,No,Yes,No,No,No,No,2016/01/07,15:51:00
2016/01/07 16:35:00,75.0,70.0,84.0,4.6,170,South,7.0,29.88,Scattered Clouds,No,No,No,No,No,No,2016/01/07,16:35:00
2016/01/07 16:51:00,73.9,70.0,87.0,,0,North,7.0,29.88,Clear,No,No,No,No,No,No,2016/01/07,16:51:00
2016/01/07 17:34:00,72.0,66.9,84.0,4.6,0,Variable,1.8,29.9,Light Rain,No,Yes,No,No,No,No,2016/01/07,17:34:00
2016/01/07 17:51:00,70.0,66.9,90.0,8.1,300,WNW,0.2,29.91,Heavy Rain,Yes,Yes,No,No,No,No,2016/01/07,17:51:00
2016/01/07 18:08:00,70.0,68.0,93.0,4.6,0,Variable,2.0,29.91,Light Rain,No,Yes,No,No,No,No,2016/01/07,18:08:00
2016/01/07 18:14:00,70.0,68.0,93.0,3.5,0,Variable,0.5,29.92,Heavy Rain,Yes,Yes,No,No,No,No,2016/01/07,18:14:00
2016/01/07 18:26:00,71.1,69.1,93.0,3.5,0,Variable,2.0,29.9,Light Rain,No,Yes,No,No,No,No,2016/01/07,18:26:00
2016/01/07 18:34:00,71.1,69.1,93.0,3.5,0,Variable,4.0,29.89,Overcast,No,No,No,No,No,No,2016/01/07,18:34:00
2016/01/07 18:51:00,72.0,69.1,91.0,0.0,0,North,4.0,29.87,Scattered Clouds,No,No,No,No,No,No,2016/01/07,18:51:00
2016/01/07 19:51:00,71.1,68.0,90.0,4.6,0,Variable,4.0,29.88,Clear,No,No,No,No,No,No,2016/01/07,19:51:00
2016/01/07 20:51:00,70.0,68.0,93.0,0.0,0,North,6.0,29.86,Partly Cloudy,No,No,No,No,No,No,2016/01/07,20:51:00
2016/01/07 21:32:00,70.0,66.0,87.0,10.4,10,North,9.0,29.91,Mostly Cloudy,No,No,No,No,No,No,2016/01/07,21:32:00
2016/01/07 21:51:00,69.1,66.9,93.0,3.5,270,West,7.0,29.89,Overcast,No,No,No,No,No,No,2016/01/07,21:51:00
2016/01/07 22:09:00,68.0,66.0,93.0,0.0,0,North,0.8,29.95,Heavy Rain,No,Yes,No,No,No,No,2016/01/07,22:09:00
2016/01/07 22:25:00,66.9,64.9,93.0,0.0,0,North,2.5,29.9,Light Rain,No,Yes,No,No,No,No,2016/01/07,22:25:00
2016/01/07 22:29:00,66.9,64.9,93.0,0.0,0,North,5.0,29.9,Light Rain,No,Yes,No,No,No,No,2016/01/07,22:29:00
2016/01/07 22:38:00,66.0,64.0,93.0,3.5,260,West,9.0,29.9,Mostly Cloudy,No,No,No,No,No,No,2016/01/07,22:38:00
2016/01/07 22:51:00,66.9,64.9,93.0,3.5,0,Variable,8.0,29.88,Scattered Clouds,No,No,No,No,No,No,2016/01/07,22:51:00
2016/01/07 23:51:00,66.9,64.9,93.0,0.0,0,North,4.0,29.86,Clear,No,No,No,No,No,No,2016/01/07,23:51:00
2016/01/08 00:25:00,71.1,69.1,93.0,6.9,60,ENE,5.0,30.08,Light Rain,No,Yes,No,No,No,No,2016/01/08,00:25:00
2016/01/08 00:51:00,71.1,68.0,90.0,8.1,50,NE,3.0,30.04,Light Rain,No,Yes,No,No,No,No,2016/01/08,00:51:00
2016/01/08 01:51:00,71.1,68.0,90.0,6.9,80,East,8.0,30.03,Overcast,No,No,No,No,No,No,2016/01/08,01:51:00
2016/01/08 02:51:00,70.0,68.0,93.0,4.6,80,East,7.0,30.02,Overcast,No,No,No,No,No,No,2016/01/08,02:51:00
2016/01/08 03:31:00,70.0,66.9,90.0,,0,North,9.0,30.05,Overcast,No,No,No,No,No,No,2016/01/08,03:31:00
2016/01/08 03:51:00,70.0,66.9,90.0,8.1,60,ENE,9.0,30.02,Overcast,No,No,No,No,No,No,2016/01/08,03:51:00
2016/01/08 04:18:00,70.0,66.9,90.0,8.1,80,East,9.0,30.05,Overcast,No,No,No,No,No,No,2016/01/08,04:18:00
2016/01/08 04:37:00,70.0,66.9,90.0,10.4,70,ENE,10.0,30.06,Overcast,No,No,No,No,No,No,2016/01/08,04:37:00
2016/01/08 04:51:00,70.0,66.9,90.0,6.9,0,Variable,10.0,30.03,Overcast,No,No,No,No,No,No,2016/01/08,04:51:00
2016/01/08 05:08:00,70.0,66.9,90.0,0.0,0,North,9.0,30.06,Overcast,No,No,No,No,No,No,2016/01/08,05:08:00
2016/01/08 05:44:00,70.0,66.9,90.0,6.9,0,Variable,10.0,30.07,Overcast,No,No,No,No,No,No,2016/01/08,05:44:00
2016/01/08 05:51:00,70.0,66.0,87.0,12.7,70,ENE,10.0,30.05,Overcast,No,No,No,No,No,No,2016/01/08,05:51:00
2016/01/08 06:34:00,70.0,66.0,87.0,9.2,80,East,9.0,30.08,Overcast,No,No,No,No,No,No,2016/01/08,06:34:00
2016/01/08 06:51:00,70.0,66.0,87.0,5.8,70,ENE,7.0,30.06,Overcast,No,No,No,No,No,No,2016/01/08,06:51:00
2016/01/08 07:51:00,70.0,66.0,87.0,8.1,70,ENE,7.0,30.07,Overcast,No,No,No,No,No,No,2016/01/08,07:51:00
2016/01/08 08:20:00,70.0,64.9,84.0,8.1,80,East,8.0,30.09,Overcast,No,No,No,No,No,No,2016/01/08,08:20:00
2016/01/08 08:51:00,70.0,64.9,84.0,9.2,70,ENE,9.0,30.07,Overcast,No,No,No,No,No,No,2016/01/08,08:51:00
2016/01/08 09:32:00,71.1,64.9,81.0,6.9,0,Variable,9.0,30.1,Overcast,No,No,No,No,No,No,2016/01/08,09:32:00
2016/01/08 09:44:00,72.0,64.9,78.0,9.2,50,NE,9.0,30.1,Overcast,No,No,No,No,No,No,2016/01/08,09:44:00
2016/01/08 09:51:00,71.1,64.9,81.0,5.8,80,East,9.0,30.07,Overcast,No,No,No,No,No,No,2016/01/08,09:51:00
2016/01/08 10:38:00,72.0,64.9,78.0,5.8,0,Variable,8.0,30.1,Overcast,No,No,No,No,No,No,2016/01/08,10:38:00
2016/01/08 10:51:00,73.0,66.0,79.0,4.6,0,Variable,8.0,30.07,Overcast,No,No,No,No,No,No,2016/01/08,10:51:00
2016/01/08 11:51:00,73.0,64.9,76.0,8.1,60,ENE,8.0,30.08,Overcast,No,No,No,No,No,No,2016/01/08,11:51:00
2016/01/08 12:51:00,73.0,66.0,79.0,4.6,0,Variable,8.0,30.08,Overcast,No,No,No,No,No,No,2016/01/08,12:51:00
2016/01/08 13:51:00,77.0,66.0,69.0,3.5,0,Variable,7.0,30.06,Overcast,No,No,No,No,No,No,2016/01/08,13:51:00
2016/01/08 14:51:00,78.1,66.9,68.0,6.9,70,ENE,8.0,30.04,Mostly Cloudy,No,No,No,No,No,No,2016/01/08,14:51:00
2016/01/08 15:19:00,78.1,66.0,66.0,3.5,60,ENE,9.0,30.07,Mostly Cloudy,No,No,No,No,No,No,2016/01/08,15:19:00
2016/01/08 15:51:00,78.1,66.0,66.0,3.5,0,Variable,9.0,30.03,Overcast,No,No,No,No,No,No,2016/01/08,15:51:00
2016/01/08 16:51:00,78.1,68.0,71.0,4.6,0,Variable,8.0,30.01,Mostly Cloudy,No,No,No,No,No,No,2016/01/08,16:51:00
2016/01/08 17:28:00,78.1,68.0,71.0,3.5,0,Variable,8.0,30.05,Overcast,No,No,No,No,No,No,2016/01/08,17:28:00
2016/01/08 17:51:00,75.9,68.0,76.0,0.0,0,North,8.0,30.02,Overcast,No,No,No,No,No,No,2016/01/08,17:51:00
2016/01/08 18:08:00,75.0,66.9,76.0,0.0,0,North,8.0,30.05,Overcast,No,No,No,No,No,No,2016/01/08,18:08:00
2016/01/08 18:51:00,73.9,66.0,76.0,0.0,0,North,8.0,30.04,Overcast,No,No,No,No,No,No,2016/01/08,18:51:00
2016/01/08 19:28:00,73.9,66.0,76.0,4.6,0,Variable,8.0,30.06,Overcast,No,No,No,No,No,No,2016/01/08,19:28:00
2016/01/08 19:46:00,73.4,66.2,78.0,3.5,0,Variable,8.0,30.07,Overcast,No,No,No,No,No,No,2016/01/08,19:46:00
2016/01/08 19:51:00,73.9,64.9,73.0,0.0,0,North,8.0,30.05,Overcast,No,No,No,No,No,No,2016/01/08,19:51:00
2016/01/08 20:51:00,73.9,64.0,71.0,3.5,0,Variable,10.0,30.07,Overcast,No,No,No,No,No,No,2016/01/08,20:51:00
2016/01/08 21:51:00,73.9,63.0,68.0,0.0,0,North,10.0,30.08,Overcast,No,No,No,No,No,No,2016/01/08,21:51:00
2016/01/08 22:51:00,73.0,64.0,73.0,0.0,0,North,10.0,30.06,Partly Cloudy,No,No,No,No,No,No,2016/01/08,22:51:00
2016/01/08 23:51:00,72.0,62.1,71.0,3.5,0,Variable,10.0,30.06,Scattered Clouds,No,No,No,No,No,No,2016/01/08,23:51:00
2016/01/09 00:51:00,77.0,66.0,69.0,5.8,0,Variable,9.0,29.87,Light Rain,No,Yes,No,No,No,No,2016/01/09,00:51:00
2016/01/09 01:51:00,73.9,68.0,82.0,0.0,0,North,9.0,29.85,Mostly Cloudy,No,No,No,No,No,No,2016/01/09,01:51:00
2016/01/09 02:51:00,75.0,69.1,82.0,6.9,280,West,7.0,29.84,Light Rain,No,Yes,No,No,No,No,2016/01/09,02:51:00
2016/01/09 03:51:00,73.9,68.0,82.0,4.6,260,West,9.0,29.83,Overcast,No,No,No,No,No,No,2016/01/09,03:51:00
2016/01/09 04:51:00,72.0,68.0,87.0,4.6,0,Variable,8.0,29.83,Light Rain,No,Yes,No,No,No,No,2016/01/09,04:51:00
2016/01/09 05:51:00,72.0,66.9,84.0,0.0,0,North,8.0,29.83,Overcast,No,No,No,No,No,No,2016/01/09,05:51:00
2016/01/09 06:51:00,72.0,68.0,87.0,0.0,0,North,7.0,29.85,Mostly Cloudy,No,No,No,No,No,No,2016/01/09,06:51:00
2016/01/09 07:51:00,71.1,68.0,90.0,0.0,0,North,4.0,29.85,Light Rain,No,Yes,No,No,No,No,2016/01/09,07:51:00
2016/01/09 08:51:00,71.1,68.0,90.0,0.0,0,North,4.0,29.85,Overcast,No,No,No,No,No,No,2016/01/09,08:51:00
2016/01/09 09:11:00,71.1,69.1,93.0,3.5,290,WNW,1.8,29.88,Light Rain,No,Yes,No,No,No,No,2016/01/09,09:11:00
2016/01/09 09:40:00,71.1,68.0,90.0,0.0,0,North,3.0,29.89,Light Rain,No,Yes,No,No,No,No,2016/01/09,09:40:00
2016/01/09 09:51:00,71.1,68.0,90.0,0.0,0,North,4.0,29.86,Light Rain,No,Yes,No,No,No,No,2016/01/09,09:51:00
2016/01/09 10:51:00,72.0,69.1,91.0,0.0,0,North,5.0,29.86,Mostly Cloudy,No,No,No,No,No,No,2016/01/09,10:51:00
2016/01/09 11:51:00,73.0,68.0,84.0,4.6,270,West,7.0,29.86,Overcast,No,No,No,No,No,No,2016/01/09,11:51:00
2016/01/09 12:51:00,77.0,66.9,71.0,0.0,0,North,8.0,29.85,Overcast,No,No,No,No,No,No,2016/01/09,12:51:00
2016/01/09 13:51:00,78.1,66.0,66.0,0.0,0,North,8.0,29.84,Mostly Cloudy,No,No,No,No,No,No,2016/01/09,13:51:00
2016/01/09 14:11:00,73.9,69.1,85.0,8.1,10,North,1.8,29.86,Rain,No,Yes,No,No,No,No,2016/01/09,14:11:00
2016/01/09 14:15:00,73.0,69.1,87.0,8.1,360,North,0.5,29.87,Heavy Rain,Yes,Yes,No,No,No,No,2016/01/09,14:15:00
2016/01/09 14:30:00,70.0,68.0,93.0,3.5,0,Variable,0.8,29.87,Heavy Rain,No,Yes,No,No,No,No,2016/01/09,14:30:00
2016/01/09 14:51:00,70.0,69.1,97.0,0.0,0,North,1.2,29.85,Light Rain,No,Yes,No,No,No,No,2016/01/09,14:51:00
2016/01/09 15:26:00,71.1,69.1,93.0,5.8,0,Variable,3.0,29.88,Light Rain,No,Yes,No,No,No,No,2016/01/09,15:26:00
2016/01/09 15:51:00,71.1,69.1,93.0,0.0,0,North,3.0,29.86,Overcast,No,No,No,No,No,No,2016/01/09,15:51:00
2016/01/09 16:51:00,72.0,70.0,93.0,0.0,0,North,4.0,29.85,Overcast,No,No,No,No,No,No,2016/01/09,16:51:00
2016/01/09 17:51:00,72.0,70.0,93.0,0.0,0,North,4.0,29.86,Mostly Cloudy,No,No,No,No,No,No,2016/01/09,17:51:00
2016/01/09 18:34:00,72.0,70.0,93.0,0.0,0,North,2.5,29.89,Overcast,No,No,No,No,No,No,2016/01/09,18:34:00
2016/01/09 18:51:00,72.0,69.1,91.0,0.0,0,North,4.0,29.86,Overcast,No,No,No,No,No,No,2016/01/09,18:51:00
2016/01/09 19:51:00,72.0,69.1,91.0,3.5,40,NE,6.0,29.89,Overcast,No,No,No,No,No,No,2016/01/09,19:51:00
2016/01/09 20:51:00,72.0,68.0,87.0,0.0,0,North,6.0,29.92,Overcast,No,No,No,No,No,No,2016/01/09,20:51:00
2016/01/09 21:51:00,73.0,68.0,84.0,4.6,0,Variable,7.0,29.94,Overcast,No,No,No,No,No,No,2016/01/09,21:51:00
2016/01/09 22:51:00,72.0,63.0,73.0,6.9,0,Variable,10.0,29.94,Partly Cloudy,No,No,No,No,No,No,2016/01/09,22:51:00
2016/01/09 23:51:00,70.0,57.9,65.0,3.5,0,Variable,10.0,29.96,Scattered Clouds,No,No,No,No,No,No,2016/01/09,23:51:00
2016/01/10 00:51:00,55.9,53.1,90.0,6.9,0,Variable,10.0,30.24,Overcast,No,No,No,No,No,No,2016/01/10,00:51:00
2016/01/10 01:39:00,55.9,53.1,90.0,5.8,0,Variable,10.0,30.26,Overcast,No,No,No,No,No,No,2016/01/10,01:39:00
2016/01/10 01:51:00,55.9,53.1,90.0,9.2,60,ENE,9.0,30.23,Overcast,No,No,No,No,No,No,2016/01/10,01:51:00
2016/01/10 02:51:00,55.9,53.1,90.0,6.9,0,Variable,10.0,30.23,Overcast,No,No,No,No,No,No,2016/01/10,02:51:00
2016/01/10 03:51:00,55.9,53.1,90.0,8.1,60,ENE,10.0,30.21,Overcast,No,No,No,No,No,No,2016/01/10,03:51:00
2016/01/10 04:13:00,55.9,53.1,90.0,4.6,0,Variable,8.0,30.23,Overcast,No,No,No,No,No,No,2016/01/10,04:13:00
2016/01/10 04:51:00,55.9,53.1,90.0,8.1,40,NE,10.0,30.21,Overcast,No,No,No,No,No,No,2016/01/10,04:51:00
2016/01/10 05:34:00,57.0,53.1,87.0,11.5,60,ENE,10.0,30.24,Overcast,No,No,No,No,No,No,2016/01/10,05:34:00
2016/01/10 05:51:00,57.0,53.1,87.0,6.9,0,Variable,9.0,30.22,Overcast,No,No,No,No,No,No,2016/01/10,05:51:00
2016/01/10 06:35:00,57.0,53.1,87.0,5.8,0,Variable,10.0,30.24,Overcast,No,No,No,No,No,No,2016/01/10,06:35:00
2016/01/10 06:51:00,57.0,53.1,87.0,9.2,60,ENE,10.0,30.22,Overcast,No,No,No,No,No,No,2016/01/10,06:51:00
2016/01/10 07:51:00,57.0,54.0,89.0,9.2,50,NE,7.0,30.22,Overcast,No,No,No,No,No,No,2016/01/10,07:51:00
2016/01/10 08:51:00,57.9,54.0,87.0,8.1,60,ENE,9.0,30.23,Overcast,No,No,No,No,No,No,2016/01/10,08:51:00
2016/01/10 09:51:00,59.0,54.0,83.0,10.4,50,NE,10.0,30.22,Overcast,No,No,No,No,No,No,2016/01/10,09:51:00
2016/01/10 10:19:00,59.0,55.0,87.0,10.4,50,NE,10.0,30.24,Overcast,No,No,No,No,No,No,2016/01/10,10:19:00
2016/01/10 10:51:00,60.1,54.0,80.0,4.6,0,Variable,10.0,30.21,Overcast,No,No,No,No,No,No,2016/01/10,10:51:00
2016/01/10 11:51:00,60.1,55.0,83.0,10.4,70,ENE,9.0,30.21,Overcast,No,No,No,No,No,No,2016/01/10,11:51:00
2016/01/10 12:51:00,61.0,55.9,83.0,11.5,70,ENE,8.0,30.2,Overcast,No,No,No,No,No,No,2016/01/10,12:51:00
2016/01/10 13:51:00,61.0,55.9,83.0,,0,North,10.0,30.19,Overcast,No,No,No,No,No,No,2016/01/10,13:51:00
2016/01/10 14:51:00,61.0,55.9,83.0,4.6,80,East,10.0,30.17,Overcast,No,No,No,No,No,No,2016/01/10,14:51:00
2016/01/10 15:51:00,62.1,55.9,80.0,6.9,0,Variable,10.0,30.17,Overcast,No,No,No,No,No,No,2016/01/10,15:51:00
2016/01/10 16:51:00,61.0,55.9,83.0,6.9,70,ENE,10.0,30.14,Overcast,No,No,No,No,No,No,2016/01/10,16:51:00
2016/01/10 17:51:00,61.0,55.9,83.0,8.1,50,NE,10.0,30.14,Overcast,No,No,No,No,No,No,2016/01/10,17:51:00
2016/01/10 18:51:00,61.0,55.0,81.0,6.9,50,NE,10.0,30.15,Overcast,No,No,No,No,No,No,2016/01/10,18:51:00
2016/01/10 19:51:00,60.1,55.0,83.0,8.1,70,ENE,10.0,30.14,Overcast,No,No,No,No,No,No,2016/01/10,19:51:00
2016/01/10 20:51:00,60.1,55.0,83.0,8.1,60,ENE,10.0,30.14,Overcast,No,No,No,No,No,No,2016/01/10,20:51:00
2016/01/10 21:51:00,60.1,55.0,83.0,8.1,70,ENE,10.0,30.14,Overcast,No,No,No,No,No,No,2016/01/10,21:51:00
2016/01/10 22:51:00,59.0,55.0,87.0,10.4,70,ENE,5.0,30.14,Overcast,No,No,No,No,No,No,2016/01/10,22:51:00
2016/01/10 23:02:00,59.0,55.0,87.0,4.6,0,Variable,5.0,30.17,Overcast,No,No,No,No,No,No,2016/01/10,23:02:00
2016/01/10 23:51:00,57.9,55.0,90.0,5.8,0,Variable,6.0,30.14,Overcast,No,No,No,No,No,No,2016/01/10,23:51:00
2016/01/11 00:51:00,45.0,30.9,58.0,4.6,20,NNE,10.0,30.32,Clear,No,No,No,No,No,No,2016/01/11,00:51:00
2016/01/11 01:51:00,44.1,32.0,63.0,3.5,30,NNE,10.0,30.32,Clear,No,No,No,No,No,No,2016/01/11,01:51:00
2016/01/11 02:51:00,42.8,33.8,70.0,5.8,70,ENE,10.0,30.35,Clear,No,No,No,No,No,No,2016/01/11,02:51:00
2016/01/11 03:51:00,43.0,34.0,71.0,0.0,0,North,10.0,30.33,Clear,No,No,No,No,No,No,2016/01/11,03:51:00
2016/01/11 04:51:00,41.0,35.1,79.0,4.6,30,NNE,10.0,30.34,Clear,No,No,No,No,No,No,2016/01/11,04:51:00
2016/01/11 05:51:00,39.9,35.1,83.0,0.0,0,North,10.0,30.35,Clear,No,No,No,No,No,No,2016/01/11,05:51:00
2016/01/11 06:51:00,41.0,35.1,79.0,0.0,0,North,10.0,30.35,Clear,No,No,No,No,No,No,2016/01/11,06:51:00
2016/01/11 07:51:00,43.0,37.0,80.0,3.5,30,NNE,10.0,30.36,Clear,No,No,No,No,No,No,2016/01/11,07:51:00
2016/01/11 08:51:00,46.0,39.0,76.0,0.0,0,North,10.0,30.38,Clear,No,No,No,No,No,No,2016/01/11,08:51:00
2016/01/11 09:51:00,48.0,39.0,71.0,3.5,70,ENE,10.0,30.38,Clear,No,No,No,No,No,No,2016/01/11,09:51:00
2016/01/11 10:51:00,50.0,39.0,66.0,4.6,60,ENE,10.0,30.38,Clear,No,No,No,No,No,No,2016/01/11,10:51:00
2016/01/11 11:51:00,53.1,41.0,64.0,4.6,0,Variable,10.0,30.38,Scattered Clouds,No,No,No,No,No,No,2016/01/11,11:51:00
2016/01/11 11:58:00,54.0,42.1,64.0,3.5,0,Variable,10.0,30.4,Mostly Cloudy,No,No,No,No,No,No,2016/01/11,11:58:00
2016/01/11 12:29:00,55.9,39.9,55.0,0.0,0,North,10.0,30.39,Mostly Cloudy,No,No,No,No,No,No,2016/01/11,12:29:00
2016/01/11 12:51:00,55.9,39.0,53.0,3.5,0,Variable,10.0,30.36,Scattered Clouds,No,No,No,No,No,No,2016/01/11,12:51:00
2016/01/11 13:51:00,57.0,39.9,53.0,3.5,0,Variable,10.0,30.34,Clear,No,No,No,No,No,No,2016/01/11,13:51:00
2016/01/11 14:51:00,57.9,39.9,51.0,4.6,0,Variable,10.0,30.32,Clear,No,No,No,No,No,No,2016/01/11,14:51:00
2016/01/11 15:51:00,57.9,41.0,53.0,6.9,0,Variable,10.0,30.31,Clear,No,No,No,No,No,No,2016/01/11,15:51:00
2016/01/11 16:51:00,55.9,43.0,62.0,3.5,0,Variable,10.0,30.31,Scattered Clouds,No,No,No,No,No,No,2016/01/11,16:51:00
2016/01/11 17:51:00,55.9,42.1,60.0,,0,North,10.0,30.31,Overcast,No,No,No,No,No,No,2016/01/11,17:51:00
2016/01/11 18:51:00,54.0,43.0,66.0,3.5,170,South,10.0,30.31,Clear,No,No,No,No,No,No,2016/01/11,18:51:00
2016/01/11 19:51:00,55.0,45.0,69.0,0.0,0,North,10.0,30.31,Clear,No,No,No,No,No,No,2016/01/11,19:51:00
2016/01/11 20:51:00,55.0,45.0,69.0,3.5,0,Variable,10.0,30.31,Clear,No,No,No,No,No,No,2016/01/11,20:51:00
2016/01/11 21:51:00,54.0,45.0,72.0,0.0,0,North,10.0,30.31,Clear,No,No,No,No,No,No,2016/01/11,21:51:00
2016/01/11 22:51:00,55.0,45.0,69.0,3.5,240,WSW,10.0,30.31,Overcast,No,No,No,No,No,No,2016/01/11,22:51:00
2016/01/11 23:51:00,55.9,45.0,67.0,4.6,0,Variable,10.0,30.3,Overcast,No,No,No,No,No,No,2016/01/11,23:51:00
2016/01/12 00:51:00,52.0,51.1,97.0,5.8,0,Variable,2.0,29.48,Rain,No,Yes,No,No,No,No,2016/01/12,00:51:00
2016/01/12 01:09:00,52.0,51.1,97.0,0.0,0,North,4.0,29.49,Overcast,No,No,No,No,No,No,2016/01/12,01:09:00
2016/01/12 01:24:00,52.0,51.1,97.0,0.0,0,North,2.0,29.5,Overcast,No,No,No,No,No,No,2016/01/12,01:24:00
2016/01/12 01:31:00,52.0,51.1,97.0,3.5,280,West,1.5,29.51,Overcast,No,No,No,No,No,No,2016/01/12,01:31:00
2016/01/12 01:51:00,52.0,51.1,97.0,0.0,0,North,2.5,29.48,Overcast,No,No,No,No,No,No,2016/01/12,01:51:00
2016/01/12 02:00:00,52.0,51.1,97.0,0.0,0,North,3.0,29.5,Overcast,No,No,No,No,No,No,2016/01/12,02:00:00
2016/01/12 02:10:00,52.0,51.1,97.0,0.0,0,North,1.8,29.49,Overcast,No,No,No,No,No,No,2016/01/12,02:10:00
2016/01/12 02:20:00,52.0,51.1,97.0,0.0,0,North,1.8,29.48,Overcast,No,No,No,No,No,No,2016/01/12,02:20:00
2016/01/12 02:41:00,52.0,51.1,97.0,4.6,310,NW,2.5,29.48,Overcast,No,No,No,No,No,No,2016/01/12,02:41:00
2016/01/12 02:49:00,51.8,50.0,94.0,4.6,310,NW,3.0,29.48,Overcast,No,No,No,No,No,No,2016/01/12,02:49:00
2016/01/12 02:51:00,51.1,50.0,96.0,5.8,300,WNW,3.0,29.46,Overcast,No,No,No,No,No,No,2016/01/12,02:51:00
2016/01/12 03:24:00,52.0,51.1,97.0,0.0,0,North,5.0,29.5,Overcast,No,No,No,No,No,No,2016/01/12,03:24:00
2016/01/12 03:46:00,51.8,50.0,94.0,,0,North,8.0,29.5,Mostly Cloudy,No,No,No,No,No,No,2016/01/12,03:46:00
2016/01/12 03:51:00,52.0,51.1,97.0,6.9,280,West,9.0,29.48,Mostly Cloudy,No,No,No,No,No,No,2016/01/12,03:51:00
2016/01/12 03:55:00,52.0,50.0,93.0,5.8,0,Variable,10.0,29.5,Scattered Clouds,No,No,No,No,No,No,2016/01/12,03:55:00
2016/01/12 04:51:00,52.0,48.0,86.0,4.6,0,Variable,10.0,29.53,Light Rain,No,Yes,No,No,No,No,2016/01/12,04:51:00
2016/01/12 05:51:00,51.1,46.9,86.0,4.6,280,West,10.0,29.56,Partly Cloudy,No,No,No,No,No,No,2016/01/12,05:51:00
2016/01/12 06:51:00,51.1,46.0,83.0,5.8,0,Variable,10.0,29.59,Clear,No,No,No,No,No,No,2016/01/12,06:51:00
2016/01/12 07:51:00,52.0,46.0,80.0,5.8,280,West,10.0,29.61,Mostly Cloudy,No,No,No,No,No,No,2016/01/12,07:51:00
2016/01/12 08:51:00,52.0,41.0,66.0,9.2,260,West,10.0,29.63,Clear,No,No,No,No,No,No,2016/01/12,08:51:00
2016/01/12 09:51:00,53.1,37.9,57.0,10.4,280,West,10.0,29.66,Partly Cloudy,No,No,No,No,No,No,2016/01/12,09:51:00
2016/01/12 10:51:00,53.1,36.0,52.0,,0,North,10.0,29.65,Partly Cloudy,No,No,No,No,No,No,2016/01/12,10:51:00
2016/01/12 11:51:00,53.1,35.1,50.0,,0,North,10.0,29.64,Clear,No,No,No,No,No,No,2016/01/12,11:51:00
2016/01/12 12:51:00,52.0,33.1,49.0,4.6,0,Variable,10.0,29.65,Partly Cloudy,No,No,No,No,No,No,2016/01/12,12:51:00
2016/01/12 13:51:00,51.1,32.0,48.0,15.0,280,West,10.0,29.66,Overcast,No,No,No,No,No,No,2016/01/12,13:51:00
2016/01/12 14:51:00,50.0,30.9,48.0,8.1,290,WNW,10.0,29.69,Overcast,No,No,No,No,No,No,2016/01/12,14:51:00
2016/01/12 15:51:00,50.0,30.0,46.0,15.0,290,WNW,10.0,29.7,Overcast,No,No,No,No,No,No,2016/01/12,15:51:00
2016/01/12 16:51:00,48.9,28.9,46.0,10.4,290,WNW,10.0,29.73,Overcast,No,No,No,No,No,No,2016/01/12,16:51:00
